83,10001,10002,10003,10004,10005,10006,10007,10009,10010,10011,10012,10013,10014,10016,10017,10018,10019,10020,10021,10022,10023,10024,10025,10026,10027,10028,10029,10030,10031,10032,10033,10034,10035,10036,10037,10038,10039,10040,10048,10065,10069,10075,10111,10115,10128,10280,10281,10282,10301,10302,10303,10304,10305,10306,10307,10308,10309,10310,10312,10314,10451,10452,10453,10454,10455,10456,10457,10458,10459,10460,10461,10462,10463,10464,10465,10466,10467,10468,10469,10470,10471,10472,10473,10474,10475,11001,11004,11005,11040,11096,11101,11102,11103,11104,11105,11106,11109,11201,11203,11204,11205,11206,11207,11208,11209,11210,11211,11212,11213,11214,11215,11216,11217,11218,11219,11220,11221,11222,11223,11224,11225,11226,11228,11229,11230,11231,11232,11233,11234,11235,11236,11237,11238,11239,11249,11251,11354,11355,11356,11357,11358,11360,11361,11362,11363,11364,11365,11366,11367,11368,11369,11370,11371,11372,11373,11374,11375,11377,11378,11379,11385,11411,11412,11413,11414,11415,11416,11417,11418,11419,11420,11421,11422,11423,11426,11427,11428,11429,11430,11432,11433,11434,11435,11436,11451,11691,11692,11693,11694,11697
3.944206008583691,4.154117647058824,3.6343836886005563,4.821410190427175,4.555555555555555,3.353846153846154,3.2708333333333335,4.124260355029586,4.540453074433657,5.118906064209274,5.252941176470588,4.500970873786407,4.122791519434629,5.046344386735917,4.517647058823529,4.857142857142857,5.27437641723356,4.168622606547252,2.6808510638297873,5.96657824933687,5.155654383735706,4.940081706763504,4.634478489631693,4.7669467787114845,4.228377614471452,4.07170474516696,5.536443148688047,4.169937555753791,3.8804265041888804,3.7585504885993486,3.666023166023166,3.762419006479482,3.8220451527224437,3.821294810058855,4.286755771567436,3.4081942336874054,3.811797752808989,3.9209844559585494,3.4334941419710545,2.727272727272727,5.002184598580011,4.678571428571429,5.864523536165327,2.88,2.5714285714285716,5.31858407079646,5.9753086419753085,5.070422535211268,6.526086956521739,3.2869008478975603,3.2115803221593384,3.067752442996743,3.185774946921444,3.3648831951770912,3.503408370323399,3.5820445115050923,3.210696444313841,3.70698058653449,3.34373211219233,3.3706218392957483,3.246295162278016,3.356859285399206,3.0796430931923333,3.241127348643006,3.1048824593128392,3.710526315789474,3.3129994672349494,3.437883435582822,3.49252801992528,3.2195876288659795,3.5817120622568095,3.500371747211896,3.310029644268775,3.490008443568815,3.1695568400770715,3.332537313432836,3.320424734540912,3.40696249080657,3.3650230578219227,3.2556188667299777,3.349433962264151,3.440687361419069,3.260527112996062,3.4400377714825305,3.510154346060114,3.2633630289532296,3.175738724727838,3.006741573033708,2.7712418300653594,2.888095238095238,3.6666666666666665,4.113097072419106,3.697225572979493,4.062194580186584,3.9572755417956658,4.093617021276596,3.5280298985584624,5.5,4.584806059215056,3.8482632541133457,3.3670247752685816,4.8462757527733755,3.671254219683199,3.5820571566381285,3.6133485309017224,3.575134770889488,3.491014492753623,3.6681795259707513,3.4594459695532818,3.446826758147513,3.6356626506024097,4.826178861788618,4.487755102040817,4.458320126782884,3.608881298035867,3.267714687939934,3.6256179775280897,4.289729073999191,3.7189506000558192,3.3127937336814623,3.094571908226077,4.442135435327839,3.6594711279007015,3.617444107093569,3.3913419913419913,3.1966474151288913,3.9092730394962794,3.9519278918377565,4.486162562649815,3.6160730762133233,3.0016796136888515,3.1681909781429236,3.180766449746927,4.5589099652685015,2.97691500524659,3.7824339839265213,2.8260869565217392,3.160136592379583,3.212898057280192,3.501357773251867,3.4667849617389375,3.3128558585555887,3.1331941544885176,3.32502526103065,3.260145437485339,3.1116398243045387,3.0242163125835684,3.2205387205387206,3.164955509924709,3.3568728864133677,3.4296799224054317,3.3264132864899394,3.247436321534899,3.1120689655172415,3.7606973058637085,3.267812655705032,3.428325885183912,3.5513200830614062,3.5405805139582176,3.4830129049249408,3.4656095993143348,3.737965308906646,3.1626919307415875,3.2347122302158273,3.2263409154731817,3.620862816708514,3.286314525810324,3.2023391812865496,3.317354894600058,3.6193146417445483,3.182857142857143,3.2176923076923076,3.3694290976058934,3.1159921026653503,3.461990020545935,3.0486999587288484,3.353211009174312,3.0726577437858507,3.297693152691322,3.0,3.159334845049131,3.1348824029470106,3.128175667049662,3.227973314929837,3.127032967032967,2.6666666666666665,2.941439761283103,4.101449275362318,3.447186574531096,3.304785894206549,1.4166666666666667
