10280,10281,10282,10301,10302,10303,10304,10305,10306,10307,10308,10309,10310,10312,10314,11354,11355,11356,11357,11358,11360,11361,11362,11363,11364,11365,11366,11367,11368,11369,11370,11371,11372,11373,11374,11375,11377,11378,11379,11385,11411,11412,11413,11414,11415,11416,11417,11418,11419,11420,11421,11422,11423,11426,11427,11428,11429,11430,11432,11433,11434,11435,11436,10451,10452,10453,10454,10455,10456,10457,10458,10459,10460,10461,10462,10463,10464,10465,10466,10467,10468,10469,10470,10471,10472,10473,10474,10475,11001,11004,11005,10001,10002,10003,10004,10005,10006,10007,10009,10010,10011,10012,10013,10014,11040,10016,10017,10018,10019,10020,10021,10022,10023,10024,10025,10026,10027,10028,10029,10030,10031,10032,10033,10034,10035,10036,10037,10038,10039,10040,10048,10065,10069,10075,11101,11102,11103,11104,11105,11106,11109,10111,10115,10128,11691,11692,11693,11694,11697,11201,11203,11204,11205,11206,11207,11208,11209,11210,11211,11212,11213,11214,11215,11216,11217,11218,11219,11220,11221,11222,11223,11224,11225,11226,11228,11229,11230,11231,11232,11233,11234,11235,11236,11237,11238,11239,11249
,,,19.506471887501622,26.11616914857236,29.716274977381765,,28.079823491975684,30.73582724749098,30.195175251254074,,31.2213940833202,27.13817897299126,30.522280821297162,23.370977046195488,14.455374004223803,9.237372490554316,25.06546592006423,30.14625363100572,28.32247027592444,,24.026825282151446,24.56938449282642,,27.800933468628088,23.63154505240009,29.47709515728523,27.749918288317435,24.20754370978458,30.145920983649585,29.10943849294585,,18.317523892463996,24.162595008697203,28.65630759994247,25.168642922209848,25.26905744451397,27.655131430754107,30.244647024456448,27.927584475423902,,,28.301475326319984,30.54691165100757,28.93020401012483,28.241003474877356,29.392511624344557,21.362474462295015,25.886648105756915,,29.559564865904424,29.154446281809935,28.649645227829748,26.907293435155406,,,28.071959623138525,31.258613502470507,20.99790704288707,,23.250239865658195,27.740424800025153,,29.29699694990004,27.804888698080834,26.643858991379783,26.327457006915587,26.002437545667696,24.730167163028568,33.52682166468933,24.00931351685512,29.75872190345981,28.144913870862784,26.682274097232415,26.367063765059992,27.81732547576754,31.355795946311744,29.956493027981633,20.127350769286675,28.631472153000303,22.176396519264692,28.71463969654298,,29.248492772691204,27.727515899805045,31.981059993228126,30.248549494739557,29.450177224226042,,,,29.5755871900335,22.44559246993036,32.63771536207674,33.17423430501433,17.588859870238963,30.541013970775282,22.343773191899597,30.066193084995867,26.654017315761582,34.03262815004579,31.737234939587285,26.953352874957396,25.533800990977014,,27.173666097031173,27.490678085898946,25.71801687370628,32.98453450220074,31.80249055767149,32.93686570509842,23.744722283887107,29.637189412078047,27.053491603169732,24.265571961334068,30.886797542478806,32.024277265649204,27.68392643903038,24.104619724952812,,26.813966934261323,25.717582767386524,24.714691992675924,28.397157471235605,22.408527266194568,17.97174660987234,,28.37097840950317,32.64435695031193,26.27388318230054,,26.805778953897136,,,32.61362814996908,28.82331879566502,23.848311182256058,25.220406210553815,20.27470762317254,26.363726892198734,,,,15.882289665284203,28.513722790985053,,33.06503874423307,32.337633963501105,,32.36940645727708,28.25497082401273,16.813757607960838,29.350061375019674,29.140337143328747,31.342016803267114,23.444365732538888,25.938761163212913,27.629262030602433,29.895257327409603,31.810448631368253,31.073454710255945,21.7817353299345,29.382559814926637,26.02171573608707,29.702186011912453,26.48241316738765,23.989273265611217,22.47726681898706,32.93619980373821,30.326515037705406,29.367688054008433,22.15786390916931,32.89207169723355,23.03522049827872,29.802685215772726,24.017306239237072,29.292134823829986,29.582770313056667,21.865252122696713,30.38644658430316,25.930569345715988,27.130812590011953,23.8768604381769,20.951110457969406,26.904841530379322,,
